"id","date","conract","price","quantity"
"444649260","2022-01-26T08:51:37+03:00","PH22012612","1368.28","1"
"444649296","2022-01-26T08:51:49+03:00","PB22012610-01","1345","70"
"444649798","2022-01-26T08:52:10+03:00","PH22012613","1360.34","1"
"444649495","2022-01-26T08:52:20+03:00","PB22012610-01","1412.19","112"
"444649503","2022-01-26T08:52:20+03:00","PB22012610-01","1395.89","25"
"444650002","2022-01-26T08:52:21+03:00","PB22012610-01","1395.89","6"
"444649841","2022-01-26T08:52:22+03:00","PB22012610-01","1394.41","40"
"444649848","2022-01-26T08:52:25+03:00","PH22012614","1372","1"
"444650344","2022-01-26T08:52:41+03:00","PH22012622","1359.99","33"
"444650348","2022-01-26T08:52:41+03:00","PH22012615","1362.99","1"
"444650392","2022-01-26T08:52:55+03:00","PH22012611","1380.34","110"
"444650395","2022-01-26T08:52:55+03:00","PH22012611","1380.35","58"
"444650737","2022-01-26T08:53:02+03:00","PH22012616","1375.01","1"
"444650223","2022-01-26T08:53:14+03:00","PB22012610-01","1345","16"
"444650456","2022-01-26T08:53:14+03:00","PB22012610-01","1345","9"
"444650598","2022-01-26T08:53:14+03:00","PB22012610-01","1345","10"
"444650228","2022-01-26T08:53:15+03:00","PB22012610-01","1345","7"
"444650467","2022-01-26T08:53:15+03:00","PB22012610-01","1345","5"
"444650605","2022-01-26T08:53:15+03:00","PB22012610-01","1345","6"
"444650611","2022-01-26T08:53:16+03:00","PB22012610-01","1345","4"
"444650791","2022-01-26T08:53:16+03:00","PB22012610-01","1345","3"
"444650622","2022-01-26T08:53:17+03:00","PB22012610-01","1345","4"
"444650628","2022-01-26T08:53:17+03:00","PB22012610-01","1345","3"
"444650253","2022-01-26T08:53:18+03:00","PB22012610-01","1345","1"
"444650257","2022-01-26T08:53:18+03:00","PB22012610-01","1345","2"
"444650801","2022-01-26T08:53:18+03:00","PB22012610-01","1345","2"
"444650263","2022-01-26T08:53:19+03:00","PB22012610-01","1345","1"
"444650648","2022-01-26T08:53:19+03:00","PB22012610-01","1345","2"
"444650813","2022-01-26T08:53:19+03:00","PB22012610-01","1345","1"
"444650269","2022-01-26T08:53:20+03:00","PB22012610-01","1345","1"
"444650494","2022-01-26T08:53:20+03:00","PB22012610-01","1345","2"
"444650498","2022-01-26T08:53:20+03:00","PB22012610-01","1345","1"
"444650835","2022-01-26T08:53:22+03:00","PH22012617","1365.01","1"
"444650853","2022-01-26T08:53:27+03:00","PB22012610-01","1355","70"
"444650701","2022-01-26T08:53:31+03:00","PB22012610-01","739.63","40"
"444650306","2022-01-26T08:53:32+03:00","PB22012610-01","1345","4"
"444650309","2022-01-26T08:53:33+03:00","PB22012610-01","1345","14"
"444650955","2022-01-26T08:53:33+03:00","PB22012610-01","1345","5"
"444651123","2022-01-26T08:53:35+03:00","PH22012611","1380.35","3"
"444651337","2022-01-26T08:53:39+03:00","PH22012618","1368","1"
"444651014","2022-01-26T08:53:55+03:00","PB22012610-01","1345","30"
"444651187","2022-01-26T08:53:57+03:00","PH22012619","1360.02","1"
"444651224","2022-01-26T08:54:10+03:00","PH22012610","1385.35","7"
"444651458","2022-01-26T08:54:22+03:00","PB22012610-01","1345","190"
"444651273","2022-01-26T08:54:23+03:00","PB22012610-01","1345","141"
"444651650","2022-01-26T08:54:23+03:00","PH22012611","1380.35","27"
"444651463","2022-01-26T08:54:24+03:00","PB22012610-01","1345","93"
"444651468","2022-01-26T08:54:25+03:00","PH22012620","1375","1"
"444651722","2022-01-26T08:54:26+03:00","PB22012610-01","1345","301"
"444651476","2022-01-26T08:54:28+03:00","PB22012610-01","1345","86"
"444651299","2022-01-26T08:54:29+03:00","PH22012611","1376.35","6"
"444651480","2022-01-26T08:54:29+03:00","PH22012611","1380.35","3"
"444651736","2022-01-26T08:54:29+03:00","PH22012611","1376.34","26"
"444652328","2022-01-26T08:54:48+03:00","PH22012621","1370","1"
"444651844","2022-01-26T08:54:54+03:00","PH22012623","1282.89","184"
"444651959","2022-01-26T08:54:54+03:00","PH22012623","1282.89","16"
"444652384","2022-01-26T08:55:03+03:00","PB22012610-01","1345","20"
"444652388","2022-01-26T08:55:03+03:00","PH22012622","1348.31","1"
"444652309","2022-01-26T08:55:30+03:00","PB22012610-01","1345","360"
"444652072","2022-01-26T08:55:31+03:00","PB22012610-01","1345","90"
"444652723","2022-01-26T08:55:32+03:00","PB22012610-01","1345","16"
"444652084","2022-01-26T08:55:33+03:00","PB22012610-01","1345","8"
"444652468","2022-01-26T08:55:34+03:00","PB22012610-01","1345","54"
"444652566","2022-01-26T08:55:34+03:00","PB22012610-01","1345","171"
"444652104","2022-01-26T08:55:35+03:00","PB22012610-01","1345","125"
"444652109","2022-01-26T08:55:36+03:00","PB22012610-01","1345","11"
"444652481","2022-01-26T08:55:38+03:00","PH22012612","1375","28"
"444652603","2022-01-26T08:55:38+03:00","PB22012610-01","1345","27"
"444652768","2022-01-26T08:55:39+03:00","PH22012610","1385.35","2"
"444652925","2022-01-26T08:55:39+03:00","PB22012610-01","1345","142"
"444652931","2022-01-26T08:55:39+03:00","PH22012610","1385.35","23"
"444652778","2022-01-26T08:55:40+03:00","PB22012610-01","1345","194"
"444652944","2022-01-26T08:55:41+03:00","PB22012610-01","1345","10"
"444652632","2022-01-26T08:55:42+03:00","PB22012610-01","1345","9"
"444652643","2022-01-26T08:55:42+03:00","PB22012610-01","1345","14"
"444652793","2022-01-26T08:55:43+03:00","PH22012613","1374.99","1"
"444653115","2022-01-26T08:55:44+03:00","PB22012610-01","1345","23"
"444653122","2022-01-26T08:55:45+03:00","PB22012610-01","1345","2"
"444652979","2022-01-26T08:55:46+03:00","PB22012610-01","1345","5"
"444652820","2022-01-26T08:55:47+03:00","PH22012613","1375","392"
"444652825","2022-01-26T08:55:47+03:00","PB22012610-01","1345","43"
"444652829","2022-01-26T08:55:48+03:00","PB22012610-01","1345","219"
"444652698","2022-01-26T08:55:49+03:00","PB22012610-01","1345","19"
"444653001","2022-01-26T08:55:49+03:00","PH22012610","1380.38","64"
"444653003","2022-01-26T08:55:49+03:00","PH22012610","1380.37","106"
"444652706","2022-01-26T08:55:50+03:00","PB22012610-01","1345","12"
"444653313","2022-01-26T08:55:51+03:00","PB22012610-01","1345","106"
"444652865","2022-01-26T08:55:52+03:00","PB22012610-01","1345","4"
"444653155","2022-01-26T08:55:53+03:00","PB22012610-01","1345","52"
"444653032","2022-01-26T08:55:54+03:00","PB22012610-01","1345","88"
"444653167","2022-01-26T08:55:55+03:00","PB22012610-01","1345","1"
"444653045","2022-01-26T08:55:56+03:00","PB22012610-01","1345","18"
"444653051","2022-01-26T08:55:56+03:00","PH22012615","1374.99","1"
"444653357","2022-01-26T08:55:57+03:00","PB22012610-01","1345","3"
"444653515","2022-01-26T08:55:58+03:00","PB22012610-01","1345","7"
"444653068","2022-01-26T08:55:59+03:00","PB22012610-01","1345","139"
"444653189","2022-01-26T08:56:00+03:00","PB22012610-01","1345","31"
"444653074","2022-01-26T08:56:01+03:00","PH22012615","1375","388"
"444653383","2022-01-26T08:56:01+03:00","PB22012610-01","1345","13"
"444653083","2022-01-26T08:56:02+03:00","PH22012621","1375","130"
"444653387","2022-01-26T08:56:02+03:00","PH22012621","1375","102"
"444653551","2022-01-26T08:56:02+03:00","PB22012610-01","1345","91"
"444653397","2022-01-26T08:56:03+03:00","PB22012610-01","1345","25"
"444653405","2022-01-26T08:56:04+03:00","PB22012610-01","1345","20"
"444653579","2022-01-26T08:56:06+03:00","PB22012610-01","1345","15"
"444653422","2022-01-26T08:56:07+03:00","PB22012610-01","1345","29"
"444653592","2022-01-26T08:56:09+03:00","PB22012610-01","1345","86"
"444653725","2022-01-26T08:56:10+03:00","PB22012610-01","1345","16"
"444653244","2022-01-26T08:56:11+03:00","PB22012610-01","1345","8"
"444653741","2022-01-26T08:56:12+03:00","PB22012610-01","1345","23"
"444653621","2022-01-26T08:56:13+03:00","PB22012610-01","1345","2"
"444653473","2022-01-26T08:56:14+03:00","PB22012610-01","1345","5"
"444653757","2022-01-26T08:56:15+03:00","PB22012610-01","1345","4"
"444653764","2022-01-26T08:56:16+03:00","PB22012610-01","1345","1"
"444653490","2022-01-26T08:56:18+03:00","PB22012610-01","1345","7"
"444653500","2022-01-26T08:56:19+03:00","PB22012610-01","1345","20"
"444653507","2022-01-26T08:56:20+03:00","PB22012610-01","1345","2"
"444653804","2022-01-26T08:56:21+03:00","PB22012610-01","1345","4"
"444653811","2022-01-26T08:56:22+03:00","PB22012610-01","1345","1"
"444653684","2022-01-26T08:56:24+03:00","PB22012610-01","1345","1"
"444653866","2022-01-26T08:56:32+03:00","PB22012610-01","1345","55"
"444654021","2022-01-26T08:56:44+03:00","PH22012610","1381.01","40"
"444654369","2022-01-26T08:56:44+03:00","PH22012610","1381.01","64"
"444654065","2022-01-26T08:56:51+03:00","PB22012610-01","1346.62","12"
"444654409","2022-01-26T08:56:53+03:00","PB22012610-01","1347.34","62"
"444654418","2022-01-26T08:56:54+03:00","PB22012610-01","1346.98","9"
"444654218","2022-01-26T08:56:55+03:00","PH22012610","1381.01","10"
"444654947","2022-01-26T08:57:30+03:00","PH22012610","1381.01","214"
"444654850","2022-01-26T08:57:56+03:00","PB22012610-01","1345","30"
"444655090","2022-01-26T08:58:19+03:00","PB22012610-01","1355","100"
"444655368","2022-01-26T08:58:19+03:00","PH22012610","1385","24"
"444655289","2022-01-26T08:58:50+03:00","PH22012610","1381.02","64"
"444655291","2022-01-26T08:58:50+03:00","PH22012610","1381.01","20"
"444655460","2022-01-26T08:58:50+03:00","PH22012610","1381.01","66"
"444655483","2022-01-26T08:58:55+03:00","PH22012610","1381.02","2"
"444655615","2022-01-26T08:58:55+03:00","PH22012611","1377","1"
"444655310","2022-01-26T08:58:56+03:00","PH22012610","1381.02","2"
"444655485","2022-01-26T08:58:56+03:00","PH22012611","1377","1"
"444655928","2022-01-26T08:59:04+03:00","PH22012623","1282.89","1"
"444655891","2022-01-26T08:59:30+03:00","PH22012610","1381.02","3"
"444655893","2022-01-26T08:59:30+03:00","PH22012610","1381.01","148"
"444655895","2022-01-26T08:59:30+03:00","PH22012610","1381","7"
"444656201","2022-01-26T08:59:43+03:00","PH22012610","1380.4","142"
"444658780","2022-01-26T09:02:27+03:00","PH22012612","1370.3","34"
"444658596","2022-01-26T09:02:36+03:00","PH22012611","1382","9"
"444659177","2022-01-26T09:02:38+03:00","PH22012611","1384.98","25"
"444658994","2022-01-26T09:02:49+03:00","PH22012611","1384.99","20"
"444659542","2022-01-26T09:03:30+03:00","PH22012611","1378.37","30"
"444659934","2022-01-26T09:03:43+03:00","PH22012613","1362.73","28"
"444659629","2022-01-26T09:03:52+03:00","PH22012614","1362.37","20"
"444659817","2022-01-26T09:03:52+03:00","PH22012614","1362.36","3"
"444660917","2022-01-26T09:05:02+03:00","PH22012616","1375.03","20"
"444660884","2022-01-26T09:05:41+03:00","PB22012611-01","1379.16","8"
"444661240","2022-01-26T09:05:41+03:00","PB22012611-01","1379.16","16"
"444660894","2022-01-26T09:05:42+03:00","PB22012611-01","1379.16","2"
"444661087","2022-01-26T09:05:42+03:00","PB22012611-01","1379.16","16"
"444661091","2022-01-26T09:05:42+03:00","PB22012611-01","1379.16","8"
"444661249","2022-01-26T09:05:42+03:00","PB22012611-01","1379.16","2"
"444661403","2022-01-26T09:05:42+03:00","PB22012611-01","1379.16","1"
"444660899","2022-01-26T09:05:43+03:00","PB22012611-01","1379.16","20"
"444660901","2022-01-26T09:05:43+03:00","PB22012611-01","1379.16","10"
"444661494","2022-01-26T09:06:01+03:00","PH22012612","1370.3","20"
"444661552","2022-01-26T09:06:01+03:00","PH22012611","1384.99","82"
"444661964","2022-01-26T09:06:01+03:00","PH22012611","1385","25"
"444661555","2022-01-26T09:06:02+03:00","PH22012611","1385","13"
"444661776","2022-01-26T09:06:02+03:00","PH22012611","1385","75"
"444662106","2022-01-26T09:06:40+03:00","PH22012611","1385","100"
"444662235","2022-01-26T09:06:40+03:00","PH22012611","1385","87"
"444662338","2022-01-26T09:06:40+03:00","PH22012611","1385","100"
"444662343","2022-01-26T09:06:40+03:00","PH22012611","1385","3"
"444662554","2022-01-26T09:06:52+03:00","PH22012612","1379.98","20"
"444662574","2022-01-26T09:06:57+03:00","PH22012612","1379.99","200"
"444662298","2022-01-26T09:07:01+03:00","PH22012612","1380","7"
"444662482","2022-01-26T09:07:13+03:00","PH22012612","1380","60"
"444662759","2022-01-26T09:07:13+03:00","PH22012612","1380","90"
"444663253","2022-01-26T09:08:01+03:00","PH22012612","1380.35","5"
"444663744","2022-01-26T09:08:21+03:00","PH22012612","1380.35","10"
"444663705","2022-01-26T09:09:20+03:00","PH22012611","1378.46","1"
"444664545","2022-01-26T09:09:20+03:00","PH22012611","1378.36","18"
"444664720","2022-01-26T09:09:20+03:00","PH22012611","1378.46","1"
"444664622","2022-01-26T09:09:45+03:00","PH22012612","1370.42","15"
"444664977","2022-01-26T09:09:45+03:00","PH22012612","1370.43","10"
"444664492","2022-01-26T09:10:01+03:00","PH22012613","1364.15","20"
"444664497","2022-01-26T09:10:01+03:00","PH22012617","1365.01","4"
"444665032","2022-01-26T09:10:01+03:00","PH22012613","1364.15","5"
"444664878","2022-01-26T09:10:02+03:00","PH22012613","1379.99","2"
"444665319","2022-01-26T09:10:08+03:00","PH22012614","1362.37","10"
"444665526","2022-01-26T09:10:16+03:00","PH22012615","1366.01","10"
"444665547","2022-01-26T09:10:22+03:00","PH22012616","1375.03","10"
"444665084","2022-01-26T09:10:30+03:00","PH22012617","1365.01","10"
"444665395","2022-01-26T09:10:39+03:00","PH22012618","1368","3"
"444665589","2022-01-26T09:10:39+03:00","PH22012618","1368.01","7"
"444665611","2022-01-26T09:10:47+03:00","PH22012619","1360","10"
"444665232","2022-01-26T09:10:54+03:00","PH22012620","1375.01","10"
"444665252","2022-01-26T09:11:01+03:00","PH22012621","1370","10"
"444665665","2022-01-26T09:11:08+03:00","PH22012622","1352","10"
"444665465","2022-01-26T09:11:15+03:00","PH22012623","1283.01","10"
"444665835","2022-01-26T09:11:52+03:00","PB22012611-01","1345","100"
"444666490","2022-01-26T09:13:04+03:00","PH22012613","1379.99","20"
"444666743","2022-01-26T09:13:04+03:00","PH22012613","1379.99","8"
"444666566","2022-01-26T09:13:06+03:00","PH22012613","1379.99","10"
"444666498","2022-01-26T09:13:07+03:00","PH22012613","1379.99","10"
"444666501","2022-01-26T09:13:07+03:00","PH22012613","1379.99","8"
"444666926","2022-01-26T09:13:15+03:00","PH22012613","1379.99","8"
"444666604","2022-01-26T09:13:26+03:00","PH22012613","1380","100"
"444666785","2022-01-26T09:13:26+03:00","PH22012613","1380","100"
"444667148","2022-01-26T09:13:26+03:00","PH22012613","1380","100"
"444666613","2022-01-26T09:13:32+03:00","PH22012614","1379.98","20"
"444666633","2022-01-26T09:13:38+03:00","PH22012615","1379.99","100"
"444666653","2022-01-26T09:13:50+03:00","PH22012614","1379.98","10"
"444666821","2022-01-26T09:13:54+03:00","PH22012614","1379.99","88"
"444666669","2022-01-26T09:13:56+03:00","PH22012611","1378.37","8"
"444666999","2022-01-26T09:13:57+03:00","PH22012611","1378.37","8"
"444666844","2022-01-26T09:14:08+03:00","PH22012614","1380","47"
"444666847","2022-01-26T09:14:08+03:00","PH22012614","1380","3"
"444667019","2022-01-26T09:14:08+03:00","PH22012614","1380","100"
"444667324","2022-01-26T09:14:27+03:00","PH22012611","1379.99","8"
"444667270","2022-01-26T09:14:31+03:00","PH22012611","1380","30"
"444667275","2022-01-26T09:14:33+03:00","PH22012611","1380.65","80"
"444667078","2022-01-26T09:14:46+03:00","PH22012611","1380.65","110"
"444667375","2022-01-26T09:15:02+03:00","PH22012623","1283.01","5"
"444668020","2022-01-26T09:15:22+03:00","PH22012611","1380.37","6"
"444667811","2022-01-26T09:15:23+03:00","PH22012612","1380.34","10"
"444668209","2022-01-26T09:15:56+03:00","PH22012612","1380.99","5"
"444668343","2022-01-26T09:15:56+03:00","PH22012612","1380.34","10"
"444668347","2022-01-26T09:15:56+03:00","PH22012612","1380.35","85"
"444667894","2022-01-26T09:16:00+03:00","PH22012612","1380.99","10"
"444668548","2022-01-26T09:16:00+03:00","PH22012612","1380.99","5"
"444668250","2022-01-26T09:16:09+03:00","PH22012612","1380.99","20"
"444668569","2022-01-26T09:16:09+03:00","PH22012612","1380.99","10"
"444668678","2022-01-26T09:17:05+03:00","PH22012619","1365","7"
"444668973","2022-01-26T09:17:15+03:00","PH22012619","1373","140"
"444669145","2022-01-26T09:17:39+03:00","PH22012619","1374","200"
"444669093","2022-01-26T09:17:59+03:00","PH22012622","1372","168"
"444670120","2022-01-26T09:18:40+03:00","PH22012611","1384.89","100"
"444670413","2022-01-26T09:19:41+03:00","PH22012611","1384.89","44"
"444670305","2022-01-26T09:19:43+03:00","PH22012611","1384.9","3"
"444670421","2022-01-26T09:19:43+03:00","PH22012611","1384.9","3"
"444670467","2022-01-26T09:19:59+03:00","PB22012611-01","1384.9","2"
"444670553","2022-01-26T09:19:59+03:00","PB22012611-01","1384.9","1"
"444670740","2022-01-26T09:19:59+03:00","PB22012611-01","1384.9","3"
"444670747","2022-01-26T09:19:59+03:00","PB22012611-01","1384.9","1"
"444670939","2022-01-26T09:19:59+03:00","PB22012611-01","1384.9","5"
"444670480","2022-01-26T09:20:00+03:00","PB22012611-01","1384.9","9"
"444670482","2022-01-26T09:20:00+03:00","PB22012611-01","1384.9","1"
"444670566","2022-01-26T09:20:00+03:00","PB22012611-01","1384.9","2"
"444670947","2022-01-26T09:20:00+03:00","PB22012611-01","1384.9","2"
"444670777","2022-01-26T09:20:06+03:00","PH22012611","1384.9","75"
"444670667","2022-01-26T09:20:35+03:00","PH22012611","1384.89","97"
"444670831","2022-01-26T09:20:36+03:00","PH22012611","1384.9","69"
"444671017","2022-01-26T09:20:36+03:00","PH22012611","1384.9","6"
"444670695","2022-01-26T09:20:44+03:00","PH22012611","1384.89","109"
"444671220","2022-01-26T09:20:55+03:00","PH22012612","1380.99","10"
"444671550","2022-01-26T09:21:30+03:00","PH22012611","1384.9","24"
"444671303","2022-01-26T09:21:31+03:00","PH22012611","1384.9","24"
"444671555","2022-01-26T09:21:32+03:00","PH22012611","1384.9","24"
"444671912","2022-01-26T09:21:33+03:00","PH22012611","1384.9","12"
"444671564","2022-01-26T09:21:37+03:00","PH22012611","1384.89","107"
"444671919","2022-01-26T09:21:37+03:00","PH22012611","1384.89","200"
"444671475","2022-01-26T09:22:01+03:00","PH22012612","1375.01","26"
"444672080","2022-01-26T09:22:40+03:00","PH22012611","1384.89","10"
"444671827","2022-01-26T09:22:49+03:00","PH22012612","1375","10"
"444671843","2022-01-26T09:22:59+03:00","PH22012613","1371.19","10"
"444671850","2022-01-26T09:23:01+03:00","PH22012612","1375","90"
"444672241","2022-01-26T09:23:09+03:00","PH22012614","1361.52","10"
"444671890","2022-01-26T09:23:26+03:00","PH22012615","1363.05","1"
"444672388","2022-01-26T09:23:26+03:00","PH22012615","1362.99","9"
"444672422","2022-01-26T09:23:40+03:00","PH22012616","1375.05","1"
"444672627","2022-01-26T09:23:40+03:00","PH22012616","1375.02","9"
"444672448","2022-01-26T09:23:52+03:00","PH22012617","1365.01","10"
"444672466","2022-01-26T09:24:01+03:00","PH22012612","1372.42","50"
"444672965","2022-01-26T09:24:03+03:00","PH22012618","1368","10"
"444672974","2022-01-26T09:24:04+03:00","PH22012611","1384.89","3"
"444672707","2022-01-26T09:24:09+03:00","PH22012611","1384.89","30"
"444672505","2022-01-26T09:24:15+03:00","PH22012619","1360","10"
"444673380","2022-01-26T09:24:54+03:00","PH22012611","1384.89","170"
"444672838","2022-01-26T09:25:01+03:00","PH22012613","1371.49","47"
"444672840","2022-01-26T09:25:02+03:00","PH22012615","1363.45","50"
"444673235","2022-01-26T09:25:02+03:00","PH22012616","1375.02","50"
"444673398","2022-01-26T09:25:02+03:00","PH22012614","1361.52","10"
"444673513","2022-01-26T09:25:02+03:00","PH22012612","1372.42","40"
"444673726","2022-01-26T09:25:40+03:00","PH22012611","1384.89","30"
"444673606","2022-01-26T09:25:42+03:00","PH22012611","1384.9","60"
"444673733","2022-01-26T09:25:42+03:00","PH22012611","1384.9","52"
"444673610","2022-01-26T09:25:43+03:00","PH22012611","1384.9","9"
"444673941","2022-01-26T09:26:01+03:00","PH22012612","1372.41","21"
"444674170","2022-01-26T09:26:06+03:00","PH22012614","1379.98","10"
"444673988","2022-01-26T09:26:25+03:00","PH22012614","1379.98","10"
"444674325","2022-01-26T09:26:32+03:00","PH22012616","1379.97","100"
"444674020","2022-01-26T09:26:42+03:00","PH22012614","1379.99","100"
"444674354","2022-01-26T09:26:43+03:00","PH22012616","1379.97","100"
"444674038","2022-01-26T09:26:49+03:00","PH22012615","1379.98","9"
"444674532","2022-01-26T09:26:49+03:00","PH22012615","1379.98","100"
"444674381","2022-01-26T09:26:50+03:00","PH22012611","1380.5","1"
"444674541","2022-01-26T09:26:50+03:00","PH22012611","1380.5","6"
"444674558","2022-01-26T09:26:55+03:00","PH22012616","1379.97","81"
"444674410","2022-01-26T09:26:59+03:00","PH22012616","1379.98","27"
"444674300","2022-01-26T09:27:01+03:00","PH22012612","1372.41","3"
"444674083","2022-01-26T09:27:06+03:00","PH22012616","1379.99","88"
"444674662","2022-01-26T09:27:34+03:00","PH22012613","1379.99","93"
"444675357","2022-01-26T09:28:11+03:00","PH22012611","1380.37","4"
"444675246","2022-01-26T09:28:21+03:00","PH22012611","1380.5","180"
"444674901","2022-01-26T09:28:22+03:00","PH22012612","1372.41","3"
"444675387","2022-01-26T09:28:22+03:00","PH22012612","1372.31","1"
"444675300","2022-01-26T09:28:36+03:00","PH22012611","1380.37","21"
"444675541","2022-01-26T09:28:37+03:00","PH22012613","1371.81","4"
"444675728","2022-01-26T09:28:43+03:00","PH22012612","1372.31","22"
"444675760","2022-01-26T09:28:50+03:00","PH22012614","1361.54","4"
"444675576","2022-01-26T09:28:52+03:00","PH22012611","1381","13"
"444675596","2022-01-26T09:29:02+03:00","PH22012613","1371.83","26"
"444675602","2022-01-26T09:29:02+03:00","PH22012612","1372.31","10"
"444676162","2022-01-26T09:29:16+03:00","PH22012611","1381","15"
"444675877","2022-01-26T09:29:32+03:00","PH22012614","1362.02","20"
"444676223","2022-01-26T09:29:33+03:00","PH22012614","1362.02","3"
"444676245","2022-01-26T09:29:40+03:00","PH22012615","1368.64","19"
"444676531","2022-01-26T09:29:52+03:00","PH22012616","1375.03","26"
"444676290","2022-01-26T09:29:54+03:00","PH22012611","1381","5"
"444676558","2022-01-26T09:30:01+03:00","PH22012617","1366.01","26"
"444676384","2022-01-26T09:30:02+03:00","PH22012615","1369.03","36"
"444676565","2022-01-26T09:30:02+03:00","PH22012614","1363.01","3"
"444676983","2022-01-26T09:30:41+03:00","PH22012611","1382.4","10"
"444677533","2022-01-26T09:30:57+03:00","PH22012611","1382.4","22"
"444677364","2022-01-26T09:30:58+03:00","PH22012611","1382.4","22"
"444677406","2022-01-26T09:31:17+03:00","PB22012611-01","1345","5"
"444677055","2022-01-26T09:31:18+03:00","PB22012611-01","1345","26"
"444677299","2022-01-26T09:31:19+03:00","PB22012611-01","1345","15"
"444677415","2022-01-26T09:31:19+03:00","PB22012611-01","1345","3"
"444677303","2022-01-26T09:31:20+03:00","PB22012611-01","1345","20"
"444677310","2022-01-26T09:31:21+03:00","PH22012614","1371.93","100"
"444677590","2022-01-26T09:31:22+03:00","PB22012611-01","1345","65"
"444677592","2022-01-26T09:31:22+03:00","PH22012611","1384.89","40"
"444677599","2022-01-26T09:31:23+03:00","PB22012611-01","1345","5"
"444677631","2022-01-26T09:31:43+03:00","PH22012614","1372.05","77"
"444677919","2022-01-26T09:31:52+03:00","PH22012620","1375.01","24"
"444677680","2022-01-26T09:31:53+03:00","PH22012620","1375.01","24"
"444677941","2022-01-26T09:32:06+03:00","PH22012611","1382.4","21"
"444677943","2022-01-26T09:32:06+03:00","PH22012611","1382.39","79"
"444678166","2022-01-26T09:32:23+03:00","PH22012613","1380.35","40"
"444678400","2022-01-26T09:32:31+03:00","PH22012614","1372.06","10"
"444678219","2022-01-26T09:32:45+03:00","PH22012615","1380","3"
"444678042","2022-01-26T09:32:51+03:00","PH22012611","1384.9","39"
"444678235","2022-01-26T09:32:51+03:00","PH22012611","1384.89","3"
"444678237","2022-01-26T09:32:51+03:00","PH22012611","1385.35","13"
"444678471","2022-01-26T09:32:51+03:00","PH22012616","1380","3"
"444678597","2022-01-26T09:32:58+03:00","PH22012617","1379.99","1"
"444678284","2022-01-26T09:33:06+03:00","PH22012618","1379.99","1"
"444678290","2022-01-26T09:33:07+03:00","PH22012618","1379.99","9"
"444678299","2022-01-26T09:33:10+03:00","PH22012617","1379.99","39"
"444678764","2022-01-26T09:33:21+03:00","PH22012615","1380","37"
"444678682","2022-01-26T09:33:25+03:00","PH22012616","1380","7"
"444678961","2022-01-26T09:33:33+03:00","PH22012619","1374","40"
"444679356","2022-01-26T09:33:51+03:00","PH22012620","1379","10"
"444678898","2022-01-26T09:34:05+03:00","PH22012621","1379","40"
"444679412","2022-01-26T09:34:12+03:00","PH22012612","1379.97","10"
"444679526","2022-01-26T09:34:12+03:00","PH22012612","1379.97","99"
"444679418","2022-01-26T09:34:13+03:00","PH22012622","1379","10"
"444679213","2022-01-26T09:34:18+03:00","PH22012614","1372.17","20"
"444679239","2022-01-26T09:34:29+03:00","PH22012612","1374.42","19"
"444679580","2022-01-26T09:34:29+03:00","PH22012612","1374.42","19"
"444679245","2022-01-26T09:34:30+03:00","PH22012612","1374.42","2"
"444679459","2022-01-26T09:34:30+03:00","PH22012612","1374.41","8"
"444679616","2022-01-26T09:34:34+03:00","PH22012612","1374.42","12"
"444679620","2022-01-26T09:34:35+03:00","PH22012612","1374.42","12"
"444679861","2022-01-26T09:35:27+03:00","PH22012612","1374.32","3"
"444679869","2022-01-26T09:35:28+03:00","PH22012611","1385.34","40"
"444680414","2022-01-26T09:35:39+03:00","PH22012611","1382.39","1"
"444680102","2022-01-26T09:35:40+03:00","PH22012611","1382.39","1"
"444680198","2022-01-26T09:35:40+03:00","PH22012611","1382.39","95"
"444680200","2022-01-26T09:35:40+03:00","PH22012611","1382.39","4"
"444680719","2022-01-26T09:35:43+03:00","PH22012611","1385.34","60"
"444680723","2022-01-26T09:35:43+03:00","PH22012611","1385.35","90"
"444680731","2022-01-26T09:35:44+03:00","PH22012612","1374.42","26"
"444680475","2022-01-26T09:36:02+03:00","PB22012611-01","1345","3"
"444681138","2022-01-26T09:36:45+03:00","PH22012612","1380","7"
"444681023","2022-01-26T09:36:49+03:00","PB22012611-01","1382.61","5"
"444681167","2022-01-26T09:36:50+03:00","PB22012611-01","1382.61","1"
"444681511","2022-01-26T09:36:50+03:00","PB22012611-01","1382.61","1"
"444681516","2022-01-26T09:36:50+03:00","PB22012611-01","1382.61","1"
"444681044","2022-01-26T09:36:51+03:00","PB22012611-01","1382.61","4"
"444681519","2022-01-26T09:36:51+03:00","PB22012611-01","1382.61","10"
"444681521","2022-01-26T09:36:51+03:00","PB22012611-01","1382.61","5"
"444681047","2022-01-26T09:36:52+03:00","PB22012611-01","1382.61","16"
"444681722","2022-01-26T09:37:12+03:00","PH22012611","1382.39","9"
"444681741","2022-01-26T09:37:21+03:00","PH22012612","1374.32","9"
"444681416","2022-01-26T09:37:30+03:00","PH22012613","1372.53","9"
"444681454","2022-01-26T09:37:41+03:00","PH22012614","1363.01","9"
"444681297","2022-01-26T09:37:43+03:00","PH22012611","1382.39","37"
"444683080","2022-01-26T09:40:07+03:00","PH22012612","1379.99","130"
"444683302","2022-01-26T09:40:13+03:00","PH22012611","1385.33","20"
